"","Nível Territorial (Código)","Nível Territorial","Unidade de Medida (Código)","Unidade de Medida","Valor","Unidade da Federação (Código)","Unidade da Federação","Ano (Código)","Ano","Variável (Código)","Variável","Sexo (Código)","Sexo","Idade (Código)","Idade","Forma de declaração da idade (Código)","Forma de declaração da idade"
"14178","3","Unidade da Federação","45","Pessoas",26944,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6575","18 anos","6555","Data de nascimento"
"14179","3","Unidade da Federação","45","Pessoas",2021,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6575","18 anos","6556","Idade presumida"
"14180","3","Unidade da Federação","45","Pessoas",29150,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6576","19 anos","113635","Total"
"14181","3","Unidade da Federação","45","Pessoas",27402,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6576","19 anos","6555","Data de nascimento"
"14182","3","Unidade da Federação","45","Pessoas",1748,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6576","19 anos","6556","Idade presumida"
"14183","3","Unidade da Federação","45","Pessoas",150151,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93087","20 a 24 anos","113635","Total"
"14184","3","Unidade da Federação","45","Pessoas",140774,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93087","20 a 24 anos","6555","Data de nascimento"
"14185","3","Unidade da Federação","45","Pessoas",9377,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93087","20 a 24 anos","6556","Idade presumida"
"14186","3","Unidade da Federação","45","Pessoas",30306,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6577","20 anos","113635","Total"
"14187","3","Unidade da Federação","45","Pessoas",28374,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6577","20 anos","6555","Data de nascimento"
"14188","3","Unidade da Federação","45","Pessoas",1932,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6577","20 anos","6556","Idade presumida"
"14189","3","Unidade da Federação","45","Pessoas",29583,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6578","21 anos","113635","Total"
"14190","3","Unidade da Federação","45","Pessoas",27936,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6578","21 anos","6555","Data de nascimento"
"14191","3","Unidade da Federação","45","Pessoas",1647,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6578","21 anos","6556","Idade presumida"
"14192","3","Unidade da Federação","45","Pessoas",31287,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6579","22 anos","113635","Total"
"14193","3","Unidade da Federação","45","Pessoas",29187,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6579","22 anos","6555","Data de nascimento"
"14194","3","Unidade da Federação","45","Pessoas",2100,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6579","22 anos","6556","Idade presumida"
"14195","3","Unidade da Federação","45","Pessoas",29401,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6580","23 anos","113635","Total"
"14196","3","Unidade da Federação","45","Pessoas",27530,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6580","23 anos","6555","Data de nascimento"
"14197","3","Unidade da Federação","45","Pessoas",1871,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6580","23 anos","6556","Idade presumida"
"14198","3","Unidade da Federação","45","Pessoas",29574,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6581","24 anos","113635","Total"
"14199","3","Unidade da Federação","45","Pessoas",27747,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6581","24 anos","6555","Data de nascimento"
"14200","3","Unidade da Federação","45","Pessoas",1827,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6581","24 anos","6556","Idade presumida"
"14201","3","Unidade da Federação","45","Pessoas",151017,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93088","25 a 29 anos","113635","Total"
"14202","3","Unidade da Federação","45","Pessoas",142506,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93088","25 a 29 anos","6555","Data de nascimento"
"14203","3","Unidade da Federação","45","Pessoas",8511,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93088","25 a 29 anos","6556","Idade presumida"
"14204","3","Unidade da Federação","45","Pessoas",30427,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6582","25 anos","113635","Total"
"14205","3","Unidade da Federação","45","Pessoas",28424,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6582","25 anos","6555","Data de nascimento"
"14206","3","Unidade da Federação","45","Pessoas",2003,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6582","25 anos","6556","Idade presumida"
"14207","3","Unidade da Federação","45","Pessoas",31059,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6656","26 anos","113635","Total"
"14208","3","Unidade da Federação","45","Pessoas",29242,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6656","26 anos","6555","Data de nascimento"
"14209","3","Unidade da Federação","45","Pessoas",1817,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6656","26 anos","6556","Idade presumida"
"14210","3","Unidade da Federação","45","Pessoas",31497,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6657","27 anos","113635","Total"
"14211","3","Unidade da Federação","45","Pessoas",29772,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6657","27 anos","6555","Data de nascimento"
"14212","3","Unidade da Federação","45","Pessoas",1725,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6657","27 anos","6556","Idade presumida"
"14213","3","Unidade da Federação","45","Pessoas",29112,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6658","28 anos","113635","Total"
"14214","3","Unidade da Federação","45","Pessoas",27479,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6658","28 anos","6555","Data de nascimento"
"14215","3","Unidade da Federação","45","Pessoas",1633,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6658","28 anos","6556","Idade presumida"
"14216","3","Unidade da Federação","45","Pessoas",28922,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6659","29 anos","113635","Total"
"14217","3","Unidade da Federação","45","Pessoas",27589,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6659","29 anos","6555","Data de nascimento"
"14218","3","Unidade da Federação","45","Pessoas",1333,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6659","29 anos","6556","Idade presumida"
"14219","3","Unidade da Federação","45","Pessoas",153524,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93089","30 a 34 anos","113635","Total"
"14220","3","Unidade da Federação","45","Pessoas",144832,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93089","30 a 34 anos","6555","Data de nascimento"
"14221","3","Unidade da Federação","45","Pessoas",8692,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93089","30 a 34 anos","6556","Idade presumida"
"14222","3","Unidade da Federação","45","Pessoas",30883,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6583","30 anos","113635","Total"
"14223","3","Unidade da Federação","45","Pessoas",28708,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6583","30 anos","6555","Data de nascimento"
"14224","3","Unidade da Federação","45","Pessoas",2175,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6583","30 anos","6556","Idade presumida"
"14225","3","Unidade da Federação","45","Pessoas",28766,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6584","31 anos","113635","Total"
"14226","3","Unidade da Federação","45","Pessoas",27513,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6584","31 anos","6555","Data de nascimento"
"14227","3","Unidade da Federação","45","Pessoas",1253,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6584","31 anos","6556","Idade presumida"
"14228","3","Unidade da Federação","45","Pessoas",30391,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6585","32 anos","113635","Total"
"14229","3","Unidade da Federação","45","Pessoas",28468,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6585","32 anos","6555","Data de nascimento"
"14230","3","Unidade da Federação","45","Pessoas",1923,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6585","32 anos","6556","Idade presumida"
"14231","3","Unidade da Federação","45","Pessoas",31354,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6586","33 anos","113635","Total"
"14232","3","Unidade da Federação","45","Pessoas",29593,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6586","33 anos","6555","Data de nascimento"
"14233","3","Unidade da Federação","45","Pessoas",1761,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6586","33 anos","6556","Idade presumida"
"14234","3","Unidade da Federação","45","Pessoas",32130,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6587","34 anos","113635","Total"
"14235","3","Unidade da Federação","45","Pessoas",30550,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6587","34 anos","6555","Data de nascimento"
"14236","3","Unidade da Federação","45","Pessoas",1580,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6587","34 anos","6556","Idade presumida"
"14237","3","Unidade da Federação","45","Pessoas",162330,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93090","35 a 39 anos","113635","Total"
"14238","3","Unidade da Federação","45","Pessoas",153225,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93090","35 a 39 anos","6555","Data de nascimento"
"14239","3","Unidade da Federação","45","Pessoas",9105,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","93090","35 a 39 anos","6556","Idade presumida"
"14240","3","Unidade da Federação","45","Pessoas",33229,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6588","35 anos","113635","Total"
"14241","3","Unidade da Federação","45","Pessoas",31204,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6588","35 anos","6555","Data de nascimento"
"14242","3","Unidade da Federação","45","Pessoas",2025,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6588","35 anos","6556","Idade presumida"
"14243","3","Unidade da Federação","45","Pessoas",33219,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6589","36 anos","113635","Total"
"14244","3","Unidade da Federação","45","Pessoas",31393,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6589","36 anos","6555","Data de nascimento"
"14245","3","Unidade da Federação","45","Pessoas",1826,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6589","36 anos","6556","Idade presumida"
"14246","3","Unidade da Federação","45","Pessoas",32122,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6590","37 anos","113635","Total"
"14247","3","Unidade da Federação","45","Pessoas",30477,"25","Paraíba","2022","2022","93","População residente","5","Mulheres","6590","37 anos","6555","Data de nascimento"
